Rank,Attraction
1,City Hall
2,Balla Geza Winery
3,Malul Muresului
4,St. Anthony of Padua Church
5,Holy Trinity Cathedral
6,Retro IT Museum
7,Statue of Liberty
8,Parcul Mihai Eminescu
9,Water Tower Galleries
10,Strandul Neptun
11,Filarmonica Arad
12,Arad Art Museum
13,Biserica Rosie
14,Trajan Bridge
15,Parcul Padurice
16,Parcul Copiilor
17,Atrium Mall
18,The Atonement Park of Arad
19,Bezdin Monastery
20,Evangelical Lutheran Church
