Rank,Attraction
1,Old Town
2,Lviv City Hall
3,Lychakiv Cemetery
4,Rynok Square
5,Lviv National Opera
6,Beer Cultural Experience Center “Lvivarnya”
7,Insomnia - The Haunted House
8,Museum of Folk Architecture and Life
9,Lviv High Castle
10,Svyatogo Yura Cathedral
11,Armenian Virgin Mary's Dormition Church
12,Chapel of the Boim Family
