Rank,Attraction
1,Black Hawk (Vulturul Negru) Palace Arcade
2,Oradea City Hall
3,Moon Church (Biserica cu Luna)
4,The Neolog Synagogue Zion
5,Oradea Fortress
6,Oradea State Theater (Teatrul de Stat Oradea)
7,The Roman-Catholic Cathedral
8,Ciuperca Hill
9,The Holy Cross Monastery
10,Oradea Zoo
11,Museum of Jewish History in Oradea
12,Apollo-Felix Waterpark
13,Palace of Greek-Catholic Bishopric
14,Moskovits Miksa Palace
15,Ady Endre Memorial Museum
16,Darvas- La Roche House
